cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,timestamp
83.0,746.9,263.4,2.669,0.0,141.0,2019-07-10 23:29:33
82.0,769.28,260.79999999999995,2.678,0.0,142.0,2019-07-10 23:29:41
83.0,789.95,258.4,2.678,0.0,142.0,2019-07-10 23:29:49
84.0,801.09,257.79999999999995,2.669,0.0,141.0,2019-07-10 23:29:53
82.0,822.71,256.4,2.669,0.0,141.0,2019-07-10 23:30:01
81.0,835.86,255.79999999999995,2.669,0.0,143.0,2019-07-10 23:30:06
82.0,847.54,255.20000000000005,2.678,0.0,142.0,2019-07-10 23:30:10
71.0,4.01,262.20000000000005,2.006,0.0,124.0,2019-07-10 23:31:43
71.0,6.02,262.20000000000005,2.006,0.0,124.0,2019-07-10 23:31:44
71.0,8.08,256.79999999999995,2.155,0.0,123.0,2019-07-10 23:31:46
80.0,19.79,253.6,2.379,0.0,124.0,2019-07-10 23:31:50
81.0,27.82,253.0,2.557,0.0,127.0,2019-07-10 23:31:54
82.0,36.98,253.0,2.641,0.0,128.0,2019-07-10 23:31:58
82.0,57.84,253.20000000000005,2.734,0.0,130.0,2019-07-10 23:32:05
81.0,65.72,253.4,2.725,0.0,131.0,2019-07-10 23:32:08
81.0,86.11,251.0,2.762,0.0,132.0,2019-07-10 23:32:15
82.0,104.41,248.6,2.781,0.0,133.0,2019-07-10 23:32:22
80.0,122.04,247.79999999999995,2.734,0.0,133.0,2019-07-10 23:32:29
79.0,139.39,247.0,2.659,0.0,134.0,2019-07-10 23:32:37
79.0,159.05,248.20000000000005,2.51,0.0,133.0,2019-07-10 23:32:45
79.0,179.49,250.0,2.491,0.0,134.0,2019-07-10 23:32:53
78.0,184.15,250.20000000000005,2.482,0.0,134.0,2019-07-10 23:32:55
79.0,205.65,250.4,2.454,0.0,135.0,2019-07-10 23:33:04
80.0,225.89,251.4,2.435,0.0,133.0,2019-07-10 23:33:12
78.0,235.61,252.79999999999995,2.445,0.0,133.0,2019-07-10 23:33:16
79.0,256.2,253.6,2.417,0.0,134.0,2019-07-10 23:33:25
79.0,266.13,253.6,2.407,0.0,135.0,2019-07-10 23:33:29
79.0,282.4,254.0,2.407,0.0,135.0,2019-07-10 23:33:36
79.0,298.71,253.79999999999995,2.389,0.0,134.0,2019-07-10 23:33:43
80.0,319.87,254.20000000000005,2.389,0.0,134.0,2019-07-10 23:33:51
81.0,341.3,254.79999999999995,2.417,0.0,135.0,2019-07-10 23:33:59
82.0,358.69,255.0,2.435,0.0,136.0,2019-07-10 23:34:05
81.0,374.2,256.4,2.454,0.0,135.0,2019-07-10 23:34:11
81.0,395.47,256.0,2.473,0.0,137.0,2019-07-10 23:34:19
81.0,398.0,255.79999999999995,2.473,0.0,137.0,2019-07-10 23:34:20
80.0,420.32,256.4,2.482,0.0,138.0,2019-07-10 23:34:29
80.0,425.14,256.6,2.482,0.0,138.0,2019-07-10 23:34:31
80.0,447.3,257.0,2.482,0.0,137.0,2019-07-10 23:34:40
79.0,467.41,256.4,2.482,0.0,137.0,2019-07-10 23:34:48
81.0,474.41,256.20000000000005,2.491,0.0,137.0,2019-07-10 23:34:51
81.0,494.16,256.4,2.491,0.0,137.0,2019-07-10 23:34:59
81.0,511.36,256.4,2.482,0.0,138.0,2019-07-10 23:35:07
80.0,532.21,256.4,2.435,0.0,136.0,2019-07-10 23:35:16
80.0,551.17,254.0,2.379,0.0,136.0,2019-07-10 23:35:25
79.0,569.3,252.0,2.342,0.0,136.0,2019-07-10 23:35:33
80.0,589.39,250.6,2.333,0.0,136.0,2019-07-10 23:35:41
80.0,594.53,250.4,2.333,0.0,136.0,2019-07-10 23:35:43
80.0,614.66,251.4,2.342,0.0,138.0,2019-07-10 23:35:51
81.0,630.18,252.4,2.351,0.0,137.0,2019-07-10 23:35:57
82.0,651.15,253.0,2.379,0.0,139.0,2019-07-10 23:36:05
80.0,665.2,252.6,2.389,0.0,139.0,2019-07-10 23:36:11
81.0,686.16,253.0,2.407,0.0,139.0,2019-07-10 23:36:19
81.0,693.89,253.79999999999995,2.417,0.0,139.0,2019-07-10 23:36:22
81.0,714.7,253.6,2.435,0.0,139.0,2019-07-10 23:36:31
80.0,731.18,252.6,2.417,0.0,138.0,2019-07-10 23:36:38
81.0,751.84,252.6,2.426,0.0,139.0,2019-07-10 23:36:46
81.0,768.11,252.79999999999995,2.426,0.0,139.0,2019-07-10 23:36:53
80.0,781.12,251.6,2.417,0.0,138.0,2019-07-10 23:36:59
80.0,798.61,250.79999999999995,2.407,0.0,137.0,2019-07-10 23:37:06
79.0,819.49,252.20000000000005,2.417,0.0,138.0,2019-07-10 23:37:14
79.0,825.0,252.6,2.417,0.0,137.0,2019-07-10 23:37:16
79.0,834.85,253.4,2.426,0.5,137.0,2019-07-10 23:37:20
51.0,1.82,268.79999999999995,1.381,0.5,73.0,2019-07-12 21:27:11
78.0,15.99,265.6,2.137,0.0,73.0,2019-07-12 21:27:18
78.0,19.25,264.79999999999995,2.137,0.0,76.0,2019-07-12 21:27:19
79.0,24.74,263.4,2.342,0.0,80.0,2019-07-12 21:27:21
79.0,31.2,261.0,2.361,0.0,83.0,2019-07-12 21:27:23
79.0,34.24,260.0,2.37,0.0,86.0,2019-07-12 21:27:24
79.0,37.08,259.20000000000005,2.37,0.0,89.0,2019-07-12 21:27:25
80.0,43.78,257.6,2.435,0.0,92.0,2019-07-12 21:27:28
80.0,48.86,257.0,2.435,0.0,93.0,2019-07-12 21:27:30
80.0,61.53,256.79999999999995,2.398,0.5,94.0,2019-07-12 21:27:36
81.0,78.82,256.20000000000005,2.342,0.0,95.0,2019-07-12 21:27:43
80.0,99.37,254.6,2.37,0.0,97.0,2019-07-12 21:27:50
80.0,107.7,254.4,2.398,0.0,98.0,2019-07-12 21:27:53
81.0,111.77,254.4,2.407,0.0,98.0,2019-07-12 21:27:55
81.0,121.13,252.79999999999995,2.379,0.0,99.0,2019-07-12 21:28:00
80.0,131.71,252.0,2.342,0.0,101.0,2019-07-12 21:28:05
80.0,150.15,252.79999999999995,2.323,0.0,103.0,2019-07-12 21:28:12
80.0,172.29,256.79999999999995,2.333,0.0,105.0,2019-07-12 21:28:19
80.0,176.32,257.20000000000005,2.342,0.0,105.0,2019-07-12 21:28:20
80.0,193.62,258.4,2.398,0.0,105.0,2019-07-12 21:28:26
77.0,201.57,259.20000000000005,2.407,0.0,104.0,2019-07-12 21:28:30
77.0,202.89,259.20000000000005,2.407,0.0,104.0,2019-07-12 21:28:31
77.0,208.67,259.20000000000005,2.379,0.5,105.0,2019-07-12 21:28:34
77.0,211.45,259.20000000000005,2.351,0.0,105.0,2019-07-12 21:28:36
75.0,228.11,260.0,2.314,0.5,106.0,2019-07-12 21:28:43
79.0,249.07,261.79999999999995,2.277,0.0,107.0,2019-07-12 21:28:51
79.0,259.74,261.6,2.277,0.0,108.0,2019-07-12 21:28:55
79.0,267.49,261.4,2.286,0.0,108.0,2019-07-12 21:28:58
79.0,282.76,260.79999999999995,2.305,0.0,109.0,2019-07-12 21:29:04
79.0,299.05,261.6,2.323,0.0,110.0,2019-07-12 21:29:10
79.0,312.24,262.0,2.323,0.0,110.0,2019-07-12 21:29:16
79.0,324.38,261.79999999999995,2.314,0.0,110.0,2019-07-12 21:29:21
78.0,330.15,261.20000000000005,2.305,0.0,111.0,2019-07-12 21:29:23
79.0,344.92,259.79999999999995,2.314,0.0,111.0,2019-07-12 21:29:29
79.0,364.44,257.20000000000005,2.333,0.0,113.0,2019-07-12 21:29:36
79.0,384.91,257.20000000000005,2.361,0.0,113.0,2019-07-12 21:29:43
79.0,388.19,257.20000000000005,2.361,0.0,113.0,2019-07-12 21:29:44
80.0,390.64,257.4,2.37,0.0,113.0,2019-07-12 21:29:45
81.0,398.75,257.20000000000005,2.379,0.0,113.0,2019-07-12 21:29:49
80.0,416.2,253.4,2.389,0.0,113.0,2019-07-12 21:29:56
79.0,424.53,251.4,2.389,0.0,114.0,2019-07-12 21:30:01
79.0,430.6,250.4,2.351,0.0,114.0,2019-07-12 21:30:04
77.0,434.9,250.0,2.351,0.0,113.0,2019-07-12 21:30:06
78.0,439.8,249.4,2.333,0.0,113.0,2019-07-12 21:30:08
79.0,446.55,249.0,2.305,0.0,112.0,2019-07-12 21:30:11
78.0,448.41,249.0,2.305,0.0,112.0,2019-07-12 21:30:12
79.0,458.48,249.4,2.277,0.0,112.0,2019-07-12 21:30:16
80.0,468.58,249.79999999999995,2.267,0.0,113.0,2019-07-12 21:30:20
80.0,475.81,250.0,2.277,0.0,113.0,2019-07-12 21:30:23
80.0,482.97,250.20000000000005,2.277,0.0,113.0,2019-07-12 21:30:26
79.0,488.94,250.20000000000005,2.277,0.0,114.0,2019-07-12 21:30:28
78.0,505.95,249.79999999999995,2.295,0.0,113.0,2019-07-12 21:30:35
78.0,520.15,250.79999999999995,2.305,0.0,111.0,2019-07-12 21:30:41
79.0,536.3,252.0,2.305,0.5,110.0,2019-07-12 21:30:48
79.0,538.22,252.4,2.305,0.5,110.0,2019-07-12 21:30:49
78.0,544.43,252.79999999999995,2.295,0.0,110.0,2019-07-12 21:30:52
78.0,548.5,253.0,2.286,0.0,110.0,2019-07-12 21:30:54
79.0,550.6,253.20000000000005,2.286,0.0,110.0,2019-07-12 21:30:55
78.0,572.21,250.6,2.23,0.5,110.0,2019-07-12 21:31:05
78.0,574.51,250.4,2.23,0.5,111.0,2019-07-12 21:31:06
78.0,583.41,249.79999999999995,2.202,0.5,112.0,2019-07-12 21:31:10
74.0,603.9,249.0,2.183,0.5,113.0,2019-07-12 21:31:19
74.0,606.18,249.0,2.183,0.5,112.0,2019-07-12 21:31:20
78.0,621.83,249.0,2.174,0.5,110.0,2019-07-12 21:31:27
77.0,633.09,248.4,2.202,0.0,111.0,2019-07-12 21:31:32
78.0,645.68,247.20000000000005,2.193,0.0,112.0,2019-07-12 21:31:38
78.0,651.9,246.20000000000005,2.183,0.0,113.0,2019-07-12 21:31:41
78.0,657.39,245.6,2.174,0.0,113.0,2019-07-12 21:31:43
79.0,672.58,244.6,2.193,0.5,112.0,2019-07-12 21:31:49
77.0,684.59,246.20000000000005,2.249,0.0,112.0,2019-07-12 21:31:54
78.0,703.78,247.0,2.286,0.0,112.0,2019-07-12 21:32:01
79.0,719.2,247.4,2.361,0.5,112.0,2019-07-12 21:32:07
78.0,721.21,247.6,2.37,0.5,112.0,2019-07-12 21:32:08
78.0,723.4,247.6,2.379,0.0,112.0,2019-07-12 21:32:09
76.0,730.47,247.6,2.37,0.5,113.0,2019-07-12 21:32:12
78.0,744.15,247.4,2.361,0.0,114.0,2019-07-12 21:32:18
78.0,766.27,247.0,2.37,0.0,115.0,2019-07-12 21:32:27
77.0,777.55,246.6,2.361,0.0,116.0,2019-07-12 21:32:33
75.0,785.42,247.4,2.342,0.5,117.0,2019-07-12 21:32:37
74.0,787.51,247.6,2.342,0.0,117.0,2019-07-12 21:32:38
74.0,794.06,247.79999999999995,2.323,0.5,116.0,2019-07-12 21:32:41
74.0,797.68,247.20000000000005,2.314,0.0,115.0,2019-07-12 21:32:43
76.0,810.18,246.6,2.305,0.5,113.0,2019-07-12 21:32:48
74.0,821.95,248.6,2.295,0.5,113.0,2019-07-12 21:32:55
73.0,827.38,248.6,2.258,0.0,114.0,2019-07-12 21:32:58
74.0,830.99,248.6,2.239,0.5,114.0,2019-07-12 21:33:00
78.0,842.73,247.6,2.221,0.0,114.0,2019-07-12 21:33:06
78.0,848.67,247.20000000000005,2.183,0.0,115.0,2019-07-12 21:33:10
78.0,851.29,246.79999999999995,2.155,0.0,115.0,2019-07-12 21:33:12
78.0,856.61,244.79999999999995,2.09,0.0,115.0,2019-07-12 21:33:16
78.0,858.08,244.20000000000005,2.071,0.0,115.0,2019-07-12 21:33:17
78.0,860.75,242.4,2.025,0.0,114.0,2019-07-12 21:33:20
77.0,861.9,241.79999999999995,2.006,0.0,114.0,2019-07-12 21:33:21
74.0,866.72,239.6,1.903,0.5,115.0,2019-07-12 21:33:25
74.0,868.17,239.0,1.857,0.5,115.0,2019-07-12 21:33:26
75.0,870.65,237.20000000000005,1.764,0.5,115.0,2019-07-12 21:33:29
75.0,871.22,236.6,1.745,0.5,115.0,2019-07-12 21:33:30
75.0,872.33,236.0,1.745,0.5,115.0,2019-07-12 21:33:31
76.0,877.16,234.0,1.717,0.5,115.0,2019-07-12 21:33:36
75.0,880.02,233.20000000000005,1.708,0.5,114.0,2019-07-12 21:33:40
74.0,880.65,232.6,1.67,0.5,114.0,2019-07-12 21:33:42
74.0,881.91,231.79999999999995,1.633,0.5,113.0,2019-07-12 21:33:44
75.0,882.23,231.4,1.614,0.5,113.0,2019-07-12 21:33:45
76.0,884.77,230.6,1.568,0.5,113.0,2019-07-12 21:33:48
76.0,886.04,230.4,1.54,0.5,112.0,2019-07-12 21:33:50
76.0,886.63,230.20000000000005,1.53,0.5,112.0,2019-07-12 21:33:52
76.0,889.16,230.0,1.484,0.5,112.0,2019-07-12 21:33:55
76.0,891.25,230.0,1.446,0.5,112.0,2019-07-12 21:33:58
76.0,892.25,230.0,1.446,0.5,113.0,2019-07-12 21:33:59
73.0,896.75,231.20000000000005,1.437,0.5,113.0,2019-07-12 21:34:04
73.0,898.02,231.4,1.456,0.5,113.0,2019-07-12 21:34:05
77.0,903.6,231.79999999999995,1.521,0.0,112.0,2019-07-12 21:34:09
76.0,912.28,232.4,1.577,0.5,113.0,2019-07-12 21:34:14
76.0,916.26,232.4,1.605,0.5,113.0,2019-07-12 21:34:17
77.0,918.54,231.4,1.633,0.0,114.0,2019-07-12 21:34:19
77.0,919.43,230.79999999999995,1.633,0.0,114.0,2019-07-12 21:34:20
77.0,920.56,230.4,1.633,0.0,114.0,2019-07-12 21:34:21
77.0,927.68,228.20000000000005,1.586,0.0,115.0,2019-07-12 21:34:25
77.0,928.14,227.79999999999995,1.577,0.0,115.0,2019-07-12 21:34:26
77.0,930.21,227.0,1.54,0.0,116.0,2019-07-12 21:34:28
78.0,932.93,226.79999999999995,1.512,0.0,116.0,2019-07-12 21:34:29
78.0,950.44,224.6,1.493,0.0,117.0,2019-07-12 21:34:35
78.0,952.54,223.6,1.586,0.0,117.0,2019-07-12 21:34:36
78.0,954.84,222.6,1.68,0.0,118.0,2019-07-12 21:34:37
78.0,959.45,221.0,1.689,0.0,118.0,2019-07-12 21:34:39
78.0,961.86,220.4,1.698,0.0,118.0,2019-07-12 21:34:40
79.0,977.0,219.4,1.708,0.5,117.0,2019-07-12 21:34:46
79.0,997.61,221.0,1.764,0.5,116.0,2019-07-12 21:34:52
78.0,1014.46,223.20000000000005,1.922,0.0,116.0,2019-07-12 21:34:57
78.0,1024.19,226.20000000000005,1.987,0.0,117.0,2019-07-12 21:35:01
79.0,1042.71,228.0,2.127,0.0,118.0,2019-07-12 21:35:06
80.0,1057.96,230.4,3.35,0.0,119.0,2019-07-12 21:35:10
81.0,1073.22,232.4,3.48,0.0,119.0,2019-07-12 21:35:14
81.0,1075.59,232.79999999999995,3.452,0.0,119.0,2019-07-12 21:35:15
78.0,1089.37,234.6,2.725,0.0,118.0,2019-07-12 21:35:20
78.0,1103.49,236.4,2.706,0.0,117.0,2019-07-12 21:35:26
78.0,1120.59,236.4,2.734,0.0,117.0,2019-07-12 21:35:31
79.0,1133.56,234.79999999999995,2.585,0.0,118.0,2019-07-12 21:35:36
78.0,1152.2,236.79999999999995,2.501,0.0,119.0,2019-07-12 21:35:42
77.0,1162.95,238.20000000000005,2.501,0.0,120.0,2019-07-12 21:35:46
78.0,1184.67,244.4,2.529,0.5,120.0,2019-07-12 21:35:54
78.0,1187.38,244.79999999999995,2.529,0.5,120.0,2019-07-12 21:35:55
77.0,1204.37,246.0,2.529,0.0,120.0,2019-07-12 21:36:02
76.0,1213.78,246.4,2.529,0.5,119.0,2019-07-12 21:36:06
76.0,1215.66,246.4,2.529,0.5,119.0,2019-07-12 21:36:07
77.0,1217.34,246.4,2.529,0.0,119.0,2019-07-12 21:36:08
78.0,1222.95,246.6,2.51,0.0,119.0,2019-07-12 21:36:11
77.0,1237.73,246.6,2.473,0.0,118.0,2019-07-12 21:36:17
77.0,1256.55,246.4,2.463,0.0,118.0,2019-07-12 21:36:25
76.0,1258.72,246.6,2.463,0.5,118.0,2019-07-12 21:36:26
78.0,1265.13,246.79999999999995,2.454,0.0,118.0,2019-07-12 21:36:29
75.0,1278.23,244.79999999999995,2.417,0.5,118.0,2019-07-12 21:36:36
75.0,1280.17,244.4,2.407,0.5,118.0,2019-07-12 21:36:37
76.0,1291.14,242.20000000000005,2.379,0.5,118.0,2019-07-12 21:36:42
77.0,1302.86,241.6,2.351,0.0,119.0,2019-07-12 21:36:47
76.0,1304.47,241.20000000000005,2.342,0.5,119.0,2019-07-12 21:36:48
76.0,1306.53,240.79999999999995,2.333,0.5,120.0,2019-07-12 21:36:49
74.0,1312.6,240.0,2.314,0.5,120.0,2019-07-12 21:36:52
74.0,1326.34,242.6,2.277,0.5,120.0,2019-07-12 21:36:59
75.0,1339.22,244.6,2.23,0.5,120.0,2019-07-12 21:37:06
75.0,1345.05,244.79999999999995,2.211,0.5,120.0,2019-07-12 21:37:09
75.0,1351.09,244.4,2.202,0.5,121.0,2019-07-12 21:37:12
74.0,1363.27,242.6,2.165,0.5,122.0,2019-07-12 21:37:19
74.0,1364.91,242.4,2.165,0.5,122.0,2019-07-12 21:37:20
74.0,1372.85,241.79999999999995,2.137,0.0,121.0,2019-07-12 21:37:24
74.0,1375.29,241.79999999999995,2.137,0.0,121.0,2019-07-12 21:37:25
74.0,1382.97,242.4,2.109,0.5,121.0,2019-07-12 21:37:29
74.0,1387.3,243.0,2.099,0.0,122.0,2019-07-12 21:37:31
74.0,1390.89,243.6,2.099,0.0,121.0,2019-07-12 21:37:33
74.0,1395.83,244.0,2.099,0.0,122.0,2019-07-12 21:37:35
73.0,1410.51,246.6,2.09,0.0,121.0,2019-07-12 21:37:42
73.0,1418.53,247.0,2.099,0.0,122.0,2019-07-12 21:37:46
73.0,1420.02,247.0,2.109,0.0,122.0,2019-07-12 21:37:47
72.0,1431.78,248.4,2.071,0.5,122.0,2019-07-12 21:37:54
72.0,1433.22,248.79999999999995,2.071,0.5,123.0,2019-07-12 21:37:55
72.0,1438.35,248.79999999999995,2.025,0.5,123.0,2019-07-12 21:37:59
72.0,1440.08,248.6,2.015,0.5,123.0,2019-07-12 21:38:00
72.0,1451.25,247.79999999999995,1.931,0.5,123.0,2019-07-12 21:38:07
72.0,1454.54,247.79999999999995,1.903,0.5,123.0,2019-07-12 21:38:09
73.0,1458.13,247.6,1.885,0.0,123.0,2019-07-12 21:38:11
73.0,1459.89,247.6,1.885,0.0,123.0,2019-07-12 21:38:12
73.0,1473.8,246.79999999999995,1.875,0.0,122.0,2019-07-12 21:38:19
73.0,1477.03,246.79999999999995,1.885,0.0,122.0,2019-07-12 21:38:21
74.0,1479.32,247.0,1.894,0.0,122.0,2019-07-12 21:38:23
74.0,1480.5,247.0,1.894,0.0,122.0,2019-07-12 21:38:24
74.0,1481.67,247.0,1.885,0.5,122.0,2019-07-12 21:38:25
75.0,1488.32,247.0,1.866,0.5,122.0,2019-07-12 21:38:29
75.0,1501.63,246.4,1.866,0.5,123.0,2019-07-12 21:38:35
76.0,1506.39,246.20000000000005,1.885,0.5,123.0,2019-07-12 21:38:37
76.0,1511.59,246.20000000000005,1.922,0.5,123.0,2019-07-12 21:38:40
77.0,1523.5,246.79999999999995,1.959,0.0,123.0,2019-07-12 21:38:45
77.0,1525.68,246.79999999999995,1.969,0.0,123.0,2019-07-12 21:38:46
78.0,1541.22,248.0,2.015,0.0,124.0,2019-07-12 21:38:52
77.0,1555.69,249.20000000000005,2.071,0.0,125.0,2019-07-12 21:38:58
77.0,1567.99,251.0,2.09,0.0,125.0,2019-07-12 21:39:03
78.0,1570.07,251.20000000000005,2.09,0.0,124.0,2019-07-12 21:39:04
77.0,1572.89,252.20000000000005,2.09,0.0,124.0,2019-07-12 21:39:06
77.0,1578.84,253.0,2.053,0.0,123.0,2019-07-12 21:39:09
77.0,1592.36,253.6,2.043,0.0,122.0,2019-07-12 21:39:15
76.0,1602.96,253.79999999999995,2.062,0.5,122.0,2019-07-12 21:39:20
76.0,1606.48,253.79999999999995,2.062,0.5,122.0,2019-07-12 21:39:22
75.0,1610.01,254.20000000000005,2.062,0.5,123.0,2019-07-12 21:39:24
75.0,1612.32,254.4,2.062,0.5,122.0,2019-07-12 21:39:25
75.0,1626.88,258.20000000000005,2.053,0.5,121.0,2019-07-12 21:39:32
75.0,1628.72,258.6,2.053,0.5,121.0,2019-07-12 21:39:33
75.0,1632.1,259.20000000000005,2.043,0.5,121.0,2019-07-12 21:39:35
75.0,1636.1,259.6,2.034,0.5,121.0,2019-07-12 21:39:37
75.0,1638.18,259.79999999999995,2.034,0.5,121.0,2019-07-12 21:39:38
75.0,1646.27,260.0,2.015,0.5,121.0,2019-07-12 21:39:42
75.0,1659.41,260.6,2.006,0.5,122.0,2019-07-12 21:39:49
75.0,1673.79,262.6,1.978,0.5,121.0,2019-07-12 21:39:57
76.0,1682.9,263.20000000000005,1.969,0.5,121.0,2019-07-12 21:40:01
76.0,1687.79,263.20000000000005,1.978,0.5,121.0,2019-07-12 21:40:03
76.0,1690.14,263.20000000000005,1.978,0.5,121.0,2019-07-12 21:40:04
75.0,1698.0,264.6,2.006,0.5,121.0,2019-07-12 21:40:08
75.0,1702.7,265.0,2.006,0.5,122.0,2019-07-12 21:40:10
75.0,1708.89,265.79999999999995,2.015,0.5,122.0,2019-07-12 21:40:13
74.0,1720.07,267.0,2.025,0.5,122.0,2019-07-12 21:40:18
74.0,1722.0,267.20000000000005,2.025,0.5,122.0,2019-07-12 21:40:19
75.0,1727.02,267.4,2.025,0.5,121.0,2019-07-12 21:40:22
75.0,1732.77,267.0,2.015,0.5,121.0,2019-07-12 21:40:25
75.0,1737.21,266.6,2.006,0.5,121.0,2019-07-12 21:40:27
76.0,1748.38,265.6,2.006,0.5,121.0,2019-07-12 21:40:32
76.0,1769.18,264.20000000000005,2.034,0.5,122.0,2019-07-12 21:40:40
75.0,1774.59,264.0,2.034,0.5,122.0,2019-07-12 21:40:42
75.0,1779.87,263.6,2.043,0.5,123.0,2019-07-12 21:40:44
76.0,1782.4,263.20000000000005,2.053,0.5,123.0,2019-07-12 21:40:45
76.0,1784.77,263.0,2.062,0.5,123.0,2019-07-12 21:40:46
77.0,1792.37,262.6,2.081,0.0,123.0,2019-07-12 21:40:49
75.0,1801.02,263.20000000000005,2.118,0.5,123.0,2019-07-12 21:40:53
75.0,1805.34,263.20000000000005,2.118,0.5,123.0,2019-07-12 21:40:55
75.0,1817.35,262.79999999999995,2.146,0.5,123.0,2019-07-12 21:41:01
74.0,1823.95,262.79999999999995,2.127,0.5,123.0,2019-07-12 21:41:04
75.0,1828.05,262.20000000000005,2.118,0.5,123.0,2019-07-12 21:41:06
76.0,1844.52,261.0,2.09,0.5,123.0,2019-07-12 21:41:13
76.0,1853.04,258.79999999999995,2.109,0.5,123.0,2019-07-12 21:41:17
76.0,1855.03,258.4,2.109,0.5,123.0,2019-07-12 21:41:18
76.0,1864.34,258.6,2.118,0.5,123.0,2019-07-12 21:41:22
75.0,1869.18,259.0,2.118,0.5,123.0,2019-07-12 21:41:24
75.0,1885.11,259.79999999999995,2.146,0.5,123.0,2019-07-12 21:41:30
76.0,1887.39,260.0,2.146,0.5,123.0,2019-07-12 21:41:31
76.0,1894.79,260.4,2.155,0.5,123.0,2019-07-12 21:41:34
75.0,1904.52,260.6,2.183,0.5,123.0,2019-07-12 21:41:38
75.0,1908.87,260.4,2.183,0.5,123.0,2019-07-12 21:41:40
74.0,1924.17,255.6,2.202,0.5,122.0,2019-07-12 21:41:47
74.0,1938.14,250.4,2.202,0.0,121.0,2019-07-12 21:41:54
74.0,1942.56,249.79999999999995,2.202,0.0,121.0,2019-07-12 21:41:56
74.0,1947.54,249.0,2.202,0.5,121.0,2019-07-12 21:41:58
74.0,1949.92,248.20000000000005,2.202,0.5,121.0,2019-07-12 21:41:59
74.0,1965.73,246.20000000000005,2.202,0.5,119.0,2019-07-12 21:42:06
74.0,1978.15,245.20000000000005,2.221,0.5,118.0,2019-07-12 21:42:12
76.0,1991.74,244.79999999999995,2.221,0.5,118.0,2019-07-12 21:42:18
75.0,2006.89,246.20000000000005,2.23,0.5,118.0,2019-07-12 21:42:25
76.0,2018.29,247.20000000000005,2.211,0.5,117.0,2019-07-12 21:42:31
76.0,2022.73,247.6,2.211,0.5,117.0,2019-07-12 21:42:33
75.0,2030.12,248.6,2.211,0.5,116.0,2019-07-12 21:42:36
78.0,2036.84,249.4,2.221,0.0,117.0,2019-07-12 21:42:39
78.0,2038.51,249.79999999999995,2.221,0.0,117.0,2019-07-12 21:42:40
77.0,2044.45,250.20000000000005,2.221,0.0,118.0,2019-07-12 21:42:43
77.0,2048.59,250.20000000000005,2.221,0.0,119.0,2019-07-12 21:42:45
77.0,2056.95,250.20000000000005,2.221,0.0,120.0,2019-07-12 21:42:49
76.0,2060.11,250.0,2.221,0.5,121.0,2019-07-12 21:42:51
74.0,2067.82,249.4,2.211,0.0,122.0,2019-07-12 21:42:55
75.0,2074.53,249.4,2.202,0.5,122.0,2019-07-12 21:42:59
75.0,2078.86,249.79999999999995,2.193,0.5,123.0,2019-07-12 21:43:01
75.0,2082.62,250.20000000000005,2.193,0.5,123.0,2019-07-12 21:43:03
76.0,2086.02,250.4,2.183,0.5,123.0,2019-07-12 21:43:05
76.0,2087.94,250.4,2.183,0.5,123.0,2019-07-12 21:43:06
75.0,2101.39,251.0,2.165,0.5,124.0,2019-07-12 21:43:12
75.0,2109.41,251.6,2.155,0.5,124.0,2019-07-12 21:43:15
75.0,2122.66,253.4,2.174,0.5,125.0,2019-07-12 21:43:20
75.0,2125.28,253.6,2.174,0.5,125.0,2019-07-12 21:43:21
76.0,2137.42,254.6,2.193,0.5,125.0,2019-07-12 21:43:26
76.0,2156.56,254.6,2.211,0.5,124.0,2019-07-12 21:43:34
75.0,2158.92,254.4,2.221,0.5,124.0,2019-07-12 21:43:35
75.0,2168.3,254.4,2.23,0.5,124.0,2019-07-12 21:43:39
75.0,2177.17,255.20000000000005,2.202,0.5,124.0,2019-07-12 21:43:45
74.0,2189.44,255.0,2.146,0.5,123.0,2019-07-12 21:43:52
75.0,2201.23,253.79999999999995,2.109,0.5,123.0,2019-07-12 21:43:58
75.0,2210.22,253.4,2.09,0.5,122.0,2019-07-12 21:44:03
74.0,2214.75,253.4,2.081,0.0,122.0,2019-07-12 21:44:05
74.0,2222.64,253.6,2.081,0.5,123.0,2019-07-12 21:44:08
74.0,2227.39,254.0,2.081,0.5,123.0,2019-07-12 21:44:10
74.0,2233.21,255.4,2.081,0.5,123.0,2019-07-12 21:44:12
75.0,2235.95,255.79999999999995,2.09,0.5,123.0,2019-07-12 21:44:13
75.0,2243.52,256.20000000000005,2.099,0.5,124.0,2019-07-12 21:44:16
75.0,2248.42,255.79999999999995,2.109,0.5,124.0,2019-07-12 21:44:18
75.0,2252.52,255.4,2.127,0.5,124.0,2019-07-12 21:44:20
74.0,2269.07,255.20000000000005,2.127,0.0,125.0,2019-07-12 21:44:28
74.0,2282.44,255.4,2.118,0.5,125.0,2019-07-12 21:44:34
74.0,2291.98,255.0,2.118,0.5,125.0,2019-07-12 21:44:38
74.0,2296.21,254.6,2.127,0.5,125.0,2019-07-12 21:44:40
74.0,2305.14,252.79999999999995,2.127,0.0,126.0,2019-07-12 21:44:45
74.0,2307.59,252.6,2.127,0.0,126.0,2019-07-12 21:44:46
74.0,2314.72,252.20000000000005,2.127,0.0,125.0,2019-07-12 21:44:50
